	offset_z	hours	group	Sample_Number_Label	cyd1_mean_intensity	perc_intensity_change
281	54	9.0	WT	5_1	370.01782098	-36.628822415465
282	55	9.166666666666666	WT	5_1	375.68288519	-35.65859403800772
283	56	9.333333333333334	WT	5_1	357.81997583599997	-38.71788885210797
284	57	9.5	WT	5_1	358.126150307	-38.6654518188802
285	58	9.666666666666666	WT	5_1	369.186666667	-36.77117022841567
286	59	9.833333333333334	WT	5_1	374.61703854	-35.84113648192607
287	60	10.0	WT	5_1	378.132017544	-35.23914288583807
288	61	10.166666666666666	WT	5_1	383.04376954	-34.397930678368375
289	62	10.333333333333334	WT	5_1	383.26172344699995	-34.36060275802888
290	63	10.5	WT	5_1	408.565141612	-30.027007684734723
291	64	10.666666666666666	WT	5_1	412.286147186	-29.3897289061114
292	65	10.833333333333334	WT	5_1	385.831354892	-33.92051430446031
293	66	11.0	WT	5_1	387.985892116	-33.551517047320154
294	67	11.166666666666666	WT	5_1	425.67767159	-27.096226747523783
295	68	11.333333333333334	WT	5_1	469.259506076	-19.632174974673095
296	69	11.5	WT	5_1	473.79679803	-18.855094742677032
297	70	11.666666666666666	WT	5_1	466.79658606	-20.05398747358751
298	71	11.833333333333334	WT	5_1	447.800209205	-23.307405830445582
299	72	12.0	WT	5_1	450.539296794	-22.83829543581003
373	-5	-0.8333333333333334	WT	6_1	855.545434397	-12.394024597543902
374	-4	-0.6666666666666666	WT	6_1	912.9829519960001	-6.512548814200296
375	-3	-0.5	WT	6_1	937.165054803	-4.036354542667727
376	-2	-0.3333333333333333	WT	6_1	980.528676635	0.40398519247810777
377	-1	-0.16666666666666666	WT	6_1	937.379051819	-4.014441717742059
378	0	0.0	WT	6_1	976.583424209	0.0
379	1	0.16666666666666666	WT	6_1	1028.71973392	5.338643726543755
380	2	0.3333333333333333	WT	6_1	1073.18876404	9.892174845098065
381	3	0.5	WT	6_1	1070.58637153	9.625695561763115
382	4	0.6666666666666666	WT	6_1	1052.82673052	7.8071472872637075
383	5	0.8333333333333334	WT	6_1	1013.65904186	3.7964619029889874
384	6	1.0	WT	6_1	989.215657312	1.293512954434145
385	7	1.1666666666666667	WT	6_1	939.234892163	-3.8244077382586146
386	8	1.3333333333333333	WT	6_1	911.7628151260001	-6.637488152689304
387	9	1.5	WT	6_1	904.5027411169999	-7.380903802497264
388	10	1.6666666666666667	WT	6_1	872.758181818	-10.631477026665177
389	11	1.8333333333333333	WT	6_1	845.872506683	-13.384511172905835
390	12	2.0	WT	6_1	820.6998324260001	-15.962137787589468
391	13	2.1666666666666665	WT	6_1	789.120167189	-19.1958262215887
392	14	2.3333333333333335	WT	6_1	765.081392865	-21.657343970926966
393	15	2.5	WT	6_1	743.826124945	-23.833836771551358
394	16	2.6666666666666665	WT	6_1	713.825821903	-26.90580198192744
395	17	2.8333333333333335	WT	6_1	691.026672403	-29.24038486904397
396	18	3.0	WT	6_1	681.147491996	-30.251991267647536
397	19	3.1666666666666665	WT	6_1	666.0074215440001	-31.802301264385697
398	20	3.3333333333333335	WT	6_1	659.368295848	-32.48213316931256
399	21	3.5	WT	6_1	659.434926959	-32.475310289735845
400	22	3.6666666666666665	WT	6_1	656.8715840919999	-32.73779097530311
401	23	3.8333333333333335	WT	6_1	642.927025218	-34.165683209424785
402	24	4.0	WT	6_1	640.531271321	-34.41100315215682
403	25	4.166666666666667	WT	6_1	637.36533212	-34.73518838022009
404	26	4.333333333333333	WT	6_1	629.23009055	-35.56821926814339
405	27	4.5	WT	6_1	626.150822669	-35.88352954319685
406	28	4.666666666666667	WT	6_1	618.10866696	-36.70702864318556
407	29	4.833333333333333	WT	6_1	616.342025862	-36.88792881558311
408	30	5.0	WT	6_1	616.478969957	-36.873906040712555
409	31	5.166666666666667	WT	6_1	616.40938613	-36.88103127192937
410	32	5.333333333333333	WT	6_1	613.289224953	-37.20052893077273
411	33	5.5	WT	6_1	612.502709462	-37.28106639142408
412	34	5.666666666666667	WT	6_1	610.635368421	-37.47227801704762
413	35	5.833333333333333	WT	6_1	608.153227428	-37.72644380887543
414	36	6.0	WT	6_1	600.984423077	-38.4605136459512
415	37	6.166666666666667	WT	6_1	603.501827274	-38.202736979401806
416	38	6.333333333333333	WT	6_1	600.881538462	-38.47104880479679
417	39	6.5	WT	6_1	599.30550758	-38.632430909277666
418	40	6.666666666666667	WT	6_1	601.65575892	-38.39177032854913
419	41	6.833333333333333	WT	6_1	600.691602494	-38.49049783119756
420	42	7.0	WT	6_1	605.315325248	-38.01703876570655
421	43	7.166666666666667	WT	6_1	608.326428704	-37.708708378219285
422	44	7.333333333333333	WT	6_1	608.729497478	-37.66743502010076
423	45	7.5	WT	6_1	602.04461234	-38.351952591491504
424	46	7.666666666666667	WT	6_1	611.140069305	-37.420597753847495
425	47	7.833333333333333	WT	6_1	607.171977924	-37.82692160520858
426	48	8.0	WT	6_1	610.1498459869999	-37.521994449045565
427	49	8.166666666666666	WT	6_1	613.101935484	-37.21970696148236
428	50	8.333333333333334	WT	6_1	610.981322376	-37.4368530910839
429	51	8.5	WT	6_1	618.507706767	-36.666167842448225
430	52	8.666666666666666	WT	6_1	615.520311314	-36.972070582444005
431	53	8.833333333333334	WT	6_1	605.389249305	-38.009469104460265
432	54	9.0	WT	6_1	596.836980306	-38.885202686148595
433	55	9.166666666666666	WT	6_1	583.171700827	-40.28449732296556
434	56	9.333333333333334	WT	6_1	572.008344924	-41.4276004748588
435	57	9.5	WT	6_1	567.240580712	-41.91580906961983
436	58	9.666666666666666	WT	6_1	561.77458159	-42.47551538722678
437	59	9.833333333333334	WT	6_1	551.283763278	-43.5497521653594
438	60	10.0	WT	6_1	540.6421052630001	-44.6394345981346
439	61	10.166666666666666	WT	6_1	538.784422111	-44.829657277114094
440	62	10.333333333333334	WT	6_1	529.679790884	-45.76195153905843
441	63	10.5	WT	6_1	522.48430567	-46.498753437967174
442	64	10.666666666666666	WT	6_1	524.205043132	-46.32255369718274
443	65	10.833333333333334	WT	6_1	506.165020243	-48.16981246092961
444	66	11.0	WT	6_1	511.174874859	-47.65681433994903
445	67	11.166666666666666	WT	6_1	511.690641668	-47.604000950307714
446	68	11.333333333333334	WT	6_1	505.486644002	-48.23927669964014
447	69	11.5	WT	6_1	503.50866116199995	-48.44181780273148
448	70	11.666666666666666	WT	6_1	498.695778279	-48.934646450411854
449	71	11.833333333333334	WT	6_1	488.50333555699996	-49.9783302227691
450	72	12.0	WT	6_1	498.608343185	-48.94359961220352
710	-5	-0.8333333333333334	WT	8_2	936.433726068	-1.560754658341258
711	-4	-0.6666666666666666	WT	8_2	929.471045965	-2.292681495035448
712	-3	-0.5	WT	8_2	935.50621345	-1.6582561041127228
713	-2	-0.3333333333333333	WT	8_2	936.5457809689999	-1.5489752877524006
714	-1	-0.16666666666666666	WT	8_2	936.2481931960001	-1.5802581377625233
715	0	0.0	WT	8_2	951.2808868230001	0.0
716	1	0.16666666666666666	WT	8_2	945.799093382	-0.5762539242544463
717	2	0.3333333333333333	WT	8_2	952.064424275	0.08236657151986843
718	3	0.5	WT	8_2	932.959423385	-1.9259782985011242
719	4	0.6666666666666666	WT	8_2	952.709850107	0.15021465308445597
720	5	0.8333333333333334	WT	8_2	967.1656541110001	1.6698293330638139
721	6	1.0	WT	8_2	996.27011371	4.72933152659577
722	7	1.1666666666666667	WT	8_2	999.897560031	5.110653843825815
723	8	1.3333333333333333	WT	8_2	1017.92256342	7.005467840267832
724	9	1.5	WT	8_2	1033.97553758	8.692979318987048
725	10	1.6666666666666667	WT	8_2	1028.62251392	8.13026185728365
726	11	1.8333333333333333	WT	8_2	1030.11929081	8.287605173094258
727	12	2.0	WT	8_2	1022.21180624	7.45635914686444
728	13	2.1666666666666665	WT	8_2	1024.626825	7.710229354229325
729	14	2.3333333333333335	WT	8_2	1027.4899786	8.011208133437444
730	15	2.5	WT	8_2	1032.68273565	8.55707814112174
731	16	2.6666666666666665	WT	8_2	1048.5419213999999	10.224218306521768
732	17	2.8333333333333335	WT	8_2	1038.76270846	9.196213531543112
733	18	3.0	WT	8_2	1033.7333065999999	8.667515653800928
734	19	3.1666666666666665	WT	8_2	1011.45172054	6.325243632083572
735	20	3.3333333333333335	WT	8_2	1054.33616451	10.833317384434613
736	21	3.5	WT	8_2	1056.71985737	11.083894568631065
737	22	3.6666666666666665	WT	8_2	1026.28771552	7.884824528273738
738	23	3.8333333333333335	WT	8_2	1018.03269398	7.017044921393452
739	24	4.0	WT	8_2	974.035438816	2.3919908733784716
740	25	4.166666666666667	WT	8_2	965.898686679	1.5366439143772872
741	26	4.333333333333333	WT	8_2	860.429068577	-9.550472368830894
742	27	4.5	WT	8_2	858.581282775	-9.74471424077379
743	28	4.666666666666667	WT	8_2	864.0973663210001	-9.164855691904778
744	29	4.833333333333333	WT	8_2	857.767525464	-9.830257566858867
745	30	5.0	WT	8_2	840.3686521569999	-11.659251878424106
746	31	5.166666666666667	WT	8_2	818.116409015	-13.998439330861615
747	32	5.333333333333333	WT	8_2	792.466101695	-16.694836123365725
748	33	5.5	WT	8_2	783.7861823630001	-17.607281590549277
749	34	5.666666666666667	WT	8_2	772.1377211339999	-18.831784404634256
750	35	5.833333333333333	WT	8_2	751.0256935389999	-21.051110776838367
751	36	6.0	WT	8_2	728.1990512680001	-23.4506798827871
752	37	6.166666666666667	WT	8_2	718.30890538	-24.490346087059343
753	38	6.333333333333333	WT	8_2	695.053323725	-26.935005911211473
754	39	6.5	WT	8_2	674.775405787	-29.066649489768213
755	40	6.666666666666667	WT	8_2	667.276327633	-29.85496325259852
756	41	6.833333333333333	WT	8_2	648.267294459	-31.853219859801534
757	42	7.0	WT	8_2	635.584161996	-33.186488785802766
758	43	7.166666666666667	WT	8_2	617.018761062	-35.138110140879405
759	44	7.333333333333333	WT	8_2	606.158440629	-36.279762473375044
760	45	7.5	WT	8_2	585.069858156	-38.496624261004314
761	46	7.666666666666667	WT	8_2	569.856232295	-40.09590225257724
762	47	7.833333333333333	WT	8_2	566.015861306	-40.499607513788334
763	48	8.0	WT	8_2	549.955893119	-42.187854214574635
764	49	8.166666666666666	WT	8_2	532.648110969	-44.007272894140776
765	50	8.333333333333334	WT	8_2	522.63414186	-45.05995557154048
766	51	8.5	WT	8_2	508.03200723300006	-46.594952734761826
767	52	8.666666666666666	WT	8_2	499.02768549300004	-47.54149984452998
768	53	8.833333333333334	WT	8_2	491.014047574	-48.38390486180761
769	54	9.0	WT	8_2	488.87310318699997	-48.60896398121767
770	55	9.166666666666666	WT	8_2	490.86776695199995	-48.39928208887338
771	56	9.333333333333334	WT	8_2	485.299900299	-48.9845841516106
772	57	9.5	WT	8_2	472.927725356	-50.28516478077887
773	58	9.666666666666666	WT	8_2	473.236869421	-50.25266711691509
774	59	9.833333333333334	WT	8_2	471.503490586	-50.43488236574544
775	60	10.0	WT	8_2	482.138570774	-49.31690760820373
776	61	10.166666666666666	WT	8_2	481.283447266	-49.40679940776
777	62	10.333333333333334	WT	8_2	485.34155363699995	-48.98020549346904
778	63	10.5	WT	8_2	484.77802916	-49.039443988093055
779	64	10.666666666666666	WT	8_2	487.714211886	-48.73078828327742
780	65	10.833333333333334	WT	8_2	469.622055397	-50.63266150911533
781	66	11.0	WT	8_2	476.973937972	-49.85982115493212
782	67	11.166666666666666	WT	8_2	516.367214131	-45.71874392898659
783	68	11.333333333333334	WT	8_2	327.712116517	-65.55043614810104
784	69	11.5	WT	8_2	309.387976449	-67.47669581775521
785	70	11.666666666666666	WT	8_2	325.27238921599997	-65.80690375244323
786	71	11.833333333333334	WT	8_2	329.37062287	-65.3760916010831
787	72	12.0	WT	8_2	321.706228695	-66.18178361919949
1057	-5	-0.8333333333333334	WT	13_2	725.585433071	-3.8119190477500697
1058	-4	-0.6666666666666666	WT	13_2	720.782346064	-4.448645890369598
1059	-3	-0.5	WT	13_2	718.3745218060001	-4.767841927240174
1060	-2	-0.3333333333333333	WT	13_2	731.849726776	-2.9814856314465636
1061	-1	-0.16666666666666666	WT	13_2	743.407822327	-1.4492731863758312
1062	0	0.0	WT	13_2	754.340273647	0.0
1063	1	0.16666666666666666	WT	13_2	760.155966995	0.7709641856827959
1064	2	0.3333333333333333	WT	13_2	754.7484599589999	0.054111695511951226
1065	3	0.5	WT	13_2	749.438559322	-0.6498014882994112
1066	4	0.6666666666666666	WT	13_2	742.192080508	-1.610439421491746
1067	5	0.8333333333333334	WT	13_2	739.724907063	-1.9375031527004674
1068	6	1.0	WT	13_2	719.8580481619999	-4.571176522007669
1069	7	1.1666666666666667	WT	13_2	711.272979906	-5.709266129035246
1070	8	1.3333333333333333	WT	13_2	690.496783877	-8.463486837490017
1071	9	1.5	WT	13_2	683.697253851	-9.36487448223638
1072	10	1.6666666666666667	WT	13_2	663.733858939	-12.011345260666811
1073	11	1.8333333333333333	WT	13_2	655.841395548	-13.057618894294032
1074	12	2.0	WT	13_2	646.32926045	-14.318606200726952
1075	13	2.1666666666666665	WT	13_2	641.067155882	-15.0161832427904
1076	14	2.3333333333333335	WT	13_2	631.4616913230001	-16.28954287829818
1077	15	2.5	WT	13_2	624.396910534	-17.226093800449547
1078	16	2.6666666666666665	WT	13_2	620.0658563540001	-17.80024505967645
1079	17	2.8333333333333335	WT	13_2	618.8255734730001	-17.9646646093584
1080	18	3.0	WT	13_2	610.850790068	-19.021851091851833
1081	19	3.1666666666666665	WT	13_2	593.963707813	-21.26050688751235
1082	20	3.3333333333333335	WT	13_2	578.810214095	-23.269347492659634
1083	21	3.5	WT	13_2	569.7028888890001	-24.476670702644014
1084	22	3.6666666666666665	WT	13_2	554.155700326	-26.53770192504372
1085	23	3.8333333333333335	WT	13_2	534.772727273	-29.107228401376396
1086	24	4.0	WT	13_2	514.078808367	-31.8505419468605
1087	25	4.166666666666667	WT	13_2	501.971002311	-33.45562740749254
1088	26	4.333333333333333	WT	13_2	487.720559742	-35.34475398164503
1089	27	4.5	WT	13_2	476.148572664	-36.87880797322803
1090	28	4.666666666666667	WT	13_2	466.05526199900004	-38.216839497940605
1091	29	4.833333333333333	WT	13_2	455.597981497	-39.60312110947944
1092	30	5.0	WT	13_2	447.052717949	-40.73593395886984
1093	31	5.166666666666667	WT	13_2	437.68093140300005	-41.9783157954766
1094	32	5.333333333333333	WT	13_2	428.914872003	-43.14039870503926
1095	33	5.5	WT	13_2	420.98796164	-44.19123884176906
1096	34	5.666666666666667	WT	13_2	416.619530755	-44.77034498757775
1097	35	5.833333333333333	WT	13_2	411.271929825	-45.479255954792336
1098	36	6.0	WT	13_2	417.579610792	-44.64307085539358
1099	37	6.166666666666667	WT	13_2	411.42505087	-45.45895728450396
1100	38	6.333333333333333	WT	13_2	406.14777285199995	-46.1585458127004
1101	39	6.5	WT	13_2	408.73039520000003	-45.81617746273628
1102	40	6.666666666666667	WT	13_2	406.455517536	-46.117749278993905
1103	41	6.833333333333333	WT	13_2	404.295905445	-46.404040779851854
1104	42	7.0	WT	13_2	401.911558855	-46.72012447222485
1105	43	7.166666666666667	WT	13_2	402.45199216199995	-46.64848129925901
1106	44	7.333333333333333	WT	13_2	400.222490665	-46.94403777090555
1107	45	7.5	WT	13_2	405.674497402	-46.221286125863294
1108	46	7.666666666666667	WT	13_2	401.93088364	-46.71756265951578
1109	47	7.833333333333333	WT	13_2	403.039660057	-46.57057641793021
1110	48	8.0	WT	13_2	399.27413379800004	-47.0697578073574
1111	49	8.166666666666666	WT	13_2	393.49547023300005	-47.835813096578796
1112	50	8.333333333333334	WT	13_2	406.940291807	-46.05348461118607
1113	51	8.5	WT	13_2	378.89803012699997	-49.7709398047719
1114	52	8.666666666666666	WT	13_2	395.827830189	-47.52662107310062
1115	53	8.833333333333334	WT	13_2	402.328117702	-46.66490286182534
1116	54	9.0	WT	13_2	404.61150400800005	-46.36220308749663
1117	55	9.166666666666666	WT	13_2	408.641325071	-45.827985148486555
1118	56	9.333333333333334	WT	13_2	409.583923772	-45.703028450040264
1119	57	9.5	WT	13_2	410.680529301	-45.55765565644697
1120	58	9.666666666666666	WT	13_2	405.28937823800004	-46.272339897941244
1121	59	9.833333333333334	WT	13_2	404.70381451	-46.349965837912485
1122	60	10.0	WT	13_2	407.45368956699997	-45.98542543710566
1123	61	10.166666666666666	WT	13_2	404.593865379	-46.3645413729649
1124	62	10.333333333333334	WT	13_2	402.802420575	-46.60202634713166
1125	63	10.5	WT	13_2	406.634372107	-46.09403921375567
1126	64	10.666666666666666	WT	13_2	397.81092437	-47.2637298752845
1127	65	10.833333333333334	WT	13_2	396.07688588	-47.49360471434307
1128	66	11.0	WT	13_2	396.563465413	-47.429100729868324
1129	67	11.166666666666666	WT	13_2	393.249944159	-47.86836154753356
1130	68	11.333333333333334	WT	13_2	394.103203717	-47.755248196992866
1131	69	11.5	WT	13_2	392.99085365900004	-47.90270818247423
1132	70	11.666666666666666	WT	13_2	394.02886646300004	-47.76510280194993
1133	71	11.833333333333334	WT	13_2	393.978669725	-47.7717571911896
1134	72	12.0	WT	13_2	397.750254065	-47.27177270517435
1246	-5	-0.8333333333333334	WT	13_3	1802.60178236	2.44389642780134
1247	-4	-0.6666666666666666	WT	13_3	1806.45722053	2.663005336067359
1248	-3	-0.5	WT	13_3	1794.69864542	1.9947522240959012
1249	-2	-0.3333333333333333	WT	13_3	1797.80029037	2.171022211800906
1250	-1	-0.16666666666666666	WT	13_3	1818.26856946	3.334257643869571
1251	0	0.0	WT	13_3	1759.59900513	0.0
1252	1	0.16666666666666666	WT	13_3	1718.7698012000003	-2.3203698007878355
1253	2	0.3333333333333333	WT	13_3	1680.85016066	-4.475385825998577
1254	3	0.5	WT	13_3	1649.36102887	-6.2649487717717625
1255	4	0.6666666666666666	WT	13_3	1630.10083664	-7.359527262316947
1256	5	0.8333333333333334	WT	13_3	1568.10711509	-10.88270051765871
1257	6	1.0	WT	13_3	1543.15905147	-12.300527167211568
1258	7	1.1666666666666667	WT	13_3	1505.07837529	-14.464695029831297
1259	8	1.3333333333333333	WT	13_3	1448.54607509	-17.677489537851798
1260	9	1.5	WT	13_3	1396.99465907	-20.607214768981454
1261	10	1.6666666666666667	WT	13_3	1349.60518154	-23.30041233228075
1262	11	1.8333333333333333	WT	13_3	1278.65680266	-27.332488883424194
1263	12	2.0	WT	13_3	1237.8406513	-29.652116891908125
1264	13	2.1666666666666665	WT	13_3	1177.12476548	-33.10266929862049
1265	14	2.3333333333333335	WT	13_3	1116.3790537999998	-36.554916742663124
1266	15	2.5	WT	13_3	1069.60011608	-39.21341663858367
1267	16	2.6666666666666665	WT	13_3	990.186676563	-43.72657215216801
1268	17	2.8333333333333335	WT	13_3	914.9554558010001	-48.002047447543156
1269	18	3.0	WT	13_3	848.626837893	-51.77157776181494
1270	19	3.1666666666666665	WT	13_3	784.243125	-55.43057692612984
1271	20	3.3333333333333335	WT	13_3	708.633364226	-59.727565078178365
1272	21	3.5	WT	13_3	635.446811971	-63.88683955160267
1273	22	3.6666666666666665	WT	13_3	587.0622311000001	-66.63658996234612
1274	23	3.8333333333333335	WT	13_3	544.422167639	-69.05987295674916
1275	24	4.0	WT	13_3	509.620962919	-71.03766475013727
1276	25	4.166666666666667	WT	13_3	481.57149168	-72.63174789960618
1277	26	4.333333333333333	WT	13_3	468.441429613	-73.37794416527353
1278	27	4.5	WT	13_3	445.90578970400003	-74.6586700490288
1279	28	4.666666666666667	WT	13_3	441.44085718300005	-74.91241721005713
1280	29	4.833333333333333	WT	13_3	431.486432448	-75.47813841733097
1281	30	5.0	WT	13_3	421.62631131300003	-76.03850024444347
1282	31	5.166666666666667	WT	13_3	414.081164288	-76.46729947671189
1283	32	5.333333333333333	WT	13_3	395.807855481	-77.50579226704227
1284	33	5.5	WT	13_3	396.78962805	-77.4499970224361
1285	34	5.666666666666667	WT	13_3	377.206030151	-78.56295502263416
1286	35	5.833333333333333	WT	13_3	377.91142972	-78.52286636794958
1287	36	6.0	WT	13_3	375.47708138400003	-78.66121313496312
1288	37	6.166666666666667	WT	13_3	371.39728968199995	-78.89307230799662
1289	38	6.333333333333333	WT	13_3	365.746406985	-79.21421835777984
1290	39	6.5	WT	13_3	360.78916622400004	-79.4959439524493
1291	40	6.666666666666667	WT	13_3	356.42980590300004	-79.74369132604353
1292	41	6.833333333333333	WT	13_3	350.27192869099997	-80.0936504470732
1293	42	7.0	WT	13_3	346.818056599	-80.2899379013131
1294	43	7.166666666666667	WT	13_3	346.59122545400004	-80.30282897162732
1295	44	7.333333333333333	WT	13_3	342.851766807	-80.51534663253179
1296	45	7.5	WT	13_3	340.532662677	-80.64714394107985
1297	46	7.666666666666667	WT	13_3	340.031474254	-80.67562704555642
1298	47	7.833333333333333	WT	13_3	340.780396558	-80.63306494465635
1299	48	8.0	WT	13_3	338.23146992799997	-80.77792332560388
1300	49	8.166666666666666	WT	13_3	337.696417503	-80.80833095958411
1301	50	8.333333333333334	WT	13_3	335.960193452	-80.90700253452466
1302	51	8.5	WT	13_3	337.578015075	-80.815059903375
1303	52	8.666666666666666	WT	13_3	339.150413223	-80.72569873964305
1304	53	8.833333333333334	WT	13_3	339.138502742	-80.72637562573841
1305	54	9.0	WT	13_3	339.914833031	-80.68225589807679
1306	55	9.166666666666666	WT	13_3	339.058008884	-80.73095018265538
1307	56	9.333333333333334	WT	13_3	342.652399128	-80.52667692303652
1308	57	9.5	WT	13_3	343.97962578	-80.45124913249275
1309	58	9.666666666666666	WT	13_3	344.683433189	-80.41125096206027
1310	59	9.833333333333334	WT	13_3	346.320136228	-80.31823527870124
1311	60	10.0	WT	13_3	346.716085555	-80.29573303098199
1312	61	10.166666666666666	WT	13_3	348.593114705	-80.18905934314017
1313	62	10.333333333333334	WT	13_3	348.92847740199994	-80.1700003020733
1314	63	10.5	WT	13_3	350.476604679	-80.08201847936901
1315	64	10.666666666666666	WT	13_3	351.803386211	-80.00661598549786
1316	65	10.833333333333334	WT	13_3	355.41414791	-79.80141231758984
1317	66	11.0	WT	13_3	357.53205551900004	-79.68104923470416
1318	67	11.166666666666666	WT	13_3	358.588972862	-79.6209834276698
1319	68	11.333333333333334	WT	13_3	362.34443631	-79.40755619583737
1320	69	11.5	WT	13_3	365.38254531900003	-79.23489702746193
1321	70	11.666666666666666	WT	13_3	375.367226891	-78.66745628994785
1322	71	11.833333333333334	WT	13_3	376.369644779	-78.61048774853145
1323	72	12.0	WT	13_3	379.70734569300004	-78.4208024336234
1410	-5	-0.8333333333333334	WT	13_4	726.8433075930001	-6.4613294478563965
1411	-4	-0.6666666666666666	WT	13_4	738.08276626	-5.014904874011889
1412	-3	-0.5	WT	13_4	750.409441233	-3.4285646308566906
1413	-2	-0.3333333333333333	WT	13_4	763.907724628	-1.691448157038409
1414	-1	-0.16666666666666666	WT	13_4	776.016079259	-0.13320392072793813
1415	0	0.0	WT	13_4	777.0511418460001	0.0
1416	1	0.16666666666666666	WT	13_4	790.190861102	1.6909722601764117
1417	2	0.3333333333333333	WT	13_4	800.6925124789999	3.0424471903916466
1418	3	0.5	WT	13_4	797.95853217	2.690606730765667
1419	4	0.6666666666666666	WT	13_4	795.015334948	2.3118417996688567
1420	5	0.8333333333333334	WT	13_4	794.411449016	2.234126717677547
1421	6	1.0	WT	13_4	785.743920116	1.1186880504864816
1422	7	1.1666666666666667	WT	13_4	775.372022382	-0.21608866824532458
1423	8	1.3333333333333333	WT	13_4	781.565082476	0.580906504979382
1424	9	1.5	WT	13_4	771.720364742	-0.6860265453488683
1425	10	1.6666666666666667	WT	13_4	757.1360150260001	-2.5629106950011837
1426	11	1.8333333333333333	WT	13_4	742.316412333	-4.470069940375167
1427	12	2.0	WT	13_4	733.477108062	-5.607614664909125
1428	13	2.1666666666666665	WT	13_4	718.954211332	-7.47659032788784
1429	14	2.3333333333333335	WT	13_4	698.8446587310001	-10.064521999055156
1430	15	2.5	WT	13_4	690.8552511419999	-11.092692110229583
1431	16	2.6666666666666665	WT	13_4	674.231396064	-13.232043586955744
1432	17	2.8333333333333335	WT	13_4	648.72150139	-16.51495423468963
1433	18	3.0	WT	13_4	629.5997525519999	-18.975763801557196
1434	19	3.1666666666666665	WT	13_4	615.0214162890001	-20.851874069971043
1435	20	3.3333333333333335	WT	13_4	594.1971743519999	-23.531780296931736
1436	21	3.5	WT	13_4	574.6321746159999	-26.049632556889872
1437	22	3.6666666666666665	WT	13_4	550.700635904	-29.129421958543283
1438	23	3.8333333333333335	WT	13_4	526.42841305	-32.25305456737489
1439	24	4.0	WT	13_4	495.537094763	-36.22850954368611
1440	25	4.166666666666667	WT	13_4	470.709842948	-39.42356974989328
1441	26	4.333333333333333	WT	13_4	454.76771897199995	-41.475188120613026
1442	27	4.5	WT	13_4	433.994932432	-44.14847246720714
1443	28	4.666666666666667	WT	13_4	420.840852905	-45.84129277447167
1444	29	4.833333333333333	WT	13_4	410.265663391	-47.20223144948309
1445	30	5.0	WT	13_4	401.80043183199996	-48.291636136398495
1446	31	5.166666666666667	WT	13_4	391.59449797900004	-49.605054688072485
1447	32	5.333333333333333	WT	13_4	388.258425245	-50.03437942029984
1448	33	5.5	WT	13_4	383.955094991	-50.58818212674422
1449	34	5.666666666666667	WT	13_4	378.78803827800004	-51.25313922348368
1450	35	5.833333333333333	WT	13_4	367.579677371	-52.69556177502551
1451	36	6.0	WT	13_4	357.47791466300004	-53.99557436930621
1452	37	6.166666666666667	WT	13_4	361.906628329	-53.425635863652786
1453	38	6.333333333333333	WT	13_4	339.145848804	-56.35475832410351
1454	39	6.5	WT	13_4	350.795970918	-54.855484790276186
1455	40	6.666666666666667	WT	13_4	363.66666666699996	-53.199133611327575
1456	41	6.833333333333333	WT	13_4	352.70157951199997	-54.61024886031245
1457	42	7.0	WT	13_4	350.74209395099996	-54.86241830650166
1458	43	7.166666666666667	WT	13_4	349.699953409	-54.99653310099565
1459	44	7.333333333333333	WT	13_4	346.85727554199997	-55.362362029609905
1460	45	7.5	WT	13_4	344.707919255	-55.63896625438382
1461	46	7.666666666666667	WT	13_4	342.244430597	-55.95599669489608
1462	47	7.833333333333333	WT	13_4	344.33956095300005	-55.68637089510345
1463	48	8.0	WT	13_4	337.538607896	-56.56159682178357
1464	49	8.166666666666666	WT	13_4	333.29998422	-57.10707233140453
1465	50	8.333333333333334	WT	13_4	336.667690815	-56.67367658514778
1466	51	8.5	WT	13_4	332.8125	-57.169807484053806
1467	52	8.666666666666666	WT	13_4	331.407326237	-57.35064162576317
1468	53	8.833333333333334	WT	13_4	328.66630282200003	-57.70338847437962
1469	54	9.0	WT	13_4	331.033254902	-57.39878148617329
1470	55	9.166666666666666	WT	13_4	331.46174646099996	-57.34363819689352
1471	56	9.333333333333334	WT	13_4	329.290282521	-57.62308749219231
1472	57	9.5	WT	13_4	331.150055284	-57.38375025132786
1473	58	9.666666666666666	WT	13_4	332.79211708	-57.17243059582886
1474	59	9.833333333333334	WT	13_4	330.03936255	-57.52668714108795
1475	60	10.0	WT	13_4	330.611137705	-57.45310444823693
1476	61	10.166666666666666	WT	13_4	330.80995475099996	-57.427518352896065
1477	62	10.333333333333334	WT	13_4	328.948670089	-57.66705016254995
1478	63	10.5	WT	13_4	328.389582034	-57.73900013146343
1479	64	10.666666666666666	WT	13_4	328.128261553	-57.77262989750164
1480	65	10.833333333333334	WT	13_4	326.84974335	-57.93716452516625
1481	66	11.0	WT	13_4	323.329019488	-58.39025231725623
1482	67	11.166666666666666	WT	13_4	322.003809234	-58.56079582239179
1483	68	11.333333333333334	WT	13_4	319.240456274	-58.91641629718257
1484	69	11.5	WT	13_4	318.359367807	-59.02980503307798
1485	70	11.666666666666666	WT	13_4	317.31977104	-59.16359246494898
1486	71	11.833333333333334	WT	13_4	315.975371747	-59.33660543933392
1487	72	12.0	WT	13_4	316.24882482	-59.301414309912204
