,z,x_col,y_row,track_window,pcna_mean_intensity,Sample_Number,Label,norm_mean_inten,offset_z
1907,186,339,92,"(288L, 55L, 102L, 74L)",308.127579401,14,1,0.05078336537,169
1908,187,341,93,"(288L, 56L, 106L, 74L)",309.096785843,14,1,0.0521870654919,170
1909,188,338,89,"(286L, 54L, 105L, 70L)",309.910009355,14,1,0.0533648557869,171
1910,189,342,88,"(289L, 53L, 107L, 70L)",309.789453426,14,1,0.0531902548303,172
1911,190,341,89,"(287L, 52L, 108L, 74L)",304.989978903,14,1,0.0462391836479,173
1912,191,340,87,"(288L, 51L, 104L, 72L)",305.90229998,14,1,0.0475604967875,174
1913,192,338,85,"(286L, 51L, 104L, 68L)",304.248755228,14,1,0.0451656705994,175
1914,193,337,86,"(284L, 51L, 107L, 70L)",304.398386477,14,1,0.0453823812952,176
1915,194,337,86,"(283L, 50L, 109L, 73L)",300.099981587,14,1,0.039157008451,177
1916,195,339,91,"(285L, 54L, 108L, 75L)",298.060866452,14,1,0.0362037613012,178
1917,196,341,93,"(287L, 55L, 108L, 76L)",297.081570997,14,1,0.0347854492791,179
1918,197,342,93,"(289L, 57L, 107L, 72L)",299.497446567,14,1,0.0382843579566,180
1919,198,341,92,"(288L, 56L, 107L, 72L)",298.198038839,14,1,0.036402427847,181
1920,199,337,88,"(284L, 54L, 107L, 68L)",297.940160643,14,1,0.036028943273,182
1921,200,340,89,"(285L, 56L, 111L, 67L)",294.117658499,14,1,0.0304928196054,183
1922,201,341,90,"(287L, 55L, 108L, 70L)",290.833777102,14,1,0.0257367794937,184
1923,202,341,93,"(285L, 57L, 112L, 73L)",286.218870572,14,1,0.0190530178367,185
1924,203,340,94,"(286L, 58L, 109L, 72L)",285.770572207,14,1,0.0184037480408,186
1925,204,340,95,"(286L, 59L, 108L, 73L)",284.358067457,14,1,0.0163580196973,187
1926,205,340,95,"(287L, 59L, 107L, 73L)",279.76269671,14,1,0.00970255168278,188
1927,206,341,96,"(287L, 61L, 109L, 71L)",280.143217893,14,1,0.0102536598971,189
1928,207,343,100,"(289L, 63L, 108L, 75L)",278.113527851,14,1,0.00731406309507,190
1929,208,346,99,"(293L, 63L, 106L, 73L)",277.396370753,14,1,0.00627540562956,191
1930,209,349,100,"(297L, 62L, 104L, 76L)",276.211945032,14,1,0.00456000377533,192
1931,210,351,99,"(299L, 63L, 104L, 73L)",276.282640145,14,1,0.00466239139298,193
1932,211,352,98,"(302L, 60L, 101L, 77L)",274.930614505,14,1,0.00270425484689,194
1933,212,354,102,"(303L, 64L, 102L, 77L)",274.054235443,14,1,0.00143499647141,195
1934,213,356,100,"(303L, 64L, 106L, 73L)",274.420030177,14,1,0.00196477639225,196
1935,214,355,99,"(301L, 62L, 109L, 75L)",273.063419953,14,1,0.0,197
1936,215,353,97,"(300L, 59L, 107L, 76L)",273.276412085,14,1,0.0003084761601,198
1937,216,353,97,"(299L, 61L, 108L, 73L)",273.124785346,14,1,8.88754001531e-05,199
1938,0,277,280,"(237, 242, 81, 76)",752.704478412,14,2,0.816135969691,-31
1939,1,277,282,"(241L, 248L, 73L, 69L)",828.371577218,14,2,0.942835831543,-30
1940,2,283,283,"(248L, 250L, 71L, 67L)",853.207650273,14,2,0.984422294811,-29
1941,3,290,288,"(254L, 253L, 73L, 70L)",862.510894495,14,2,1.0,-28
1942,4,295,293,"(259L, 258L, 72L, 70L)",854.036056993,14,2,0.985809410461,-27
1943,5,306,300,"(267L, 265L, 78L, 71L)",824.703163017,14,2,0.936693299587,-26
1944,6,314,300,"(273L, 265L, 82L, 71L)",796.196879643,14,2,0.888961296875,-25
1945,7,322,301,"(281L, 268L, 83L, 67L)",789.267266537,14,2,0.877358089707,-24
1946,8,331,302,"(289L, 270L, 84L, 65L)",795.085775173,14,2,0.887100821383,-23
1947,9,335,300,"(294L, 269L, 83L, 63L)",780.450206398,14,2,0.862594469598,-22
1948,10,348,295,"(306L, 264L, 84L, 63L)",770.86034354,14,2,0.846536839287,-21
1949,11,355,293,"(315L, 261L, 81L, 64L)",762.178227848,14,2,0.831999175281,-20
1950,12,360,289,"(320L, 257L, 80L, 65L)",744.696611505,14,2,0.802727293439,-19
1951,13,359,282,"(318L, 248L, 82L, 69L)",721.544261513,14,2,0.763960119966,-18
1952,14,355,276,"(314L, 242L, 83L, 69L)",716.282747227,14,2,0.755150040768,-17
1953,15,341,275,"(300L, 241L, 83L, 69L)",715.394989935,14,2,0.753663546268,-16
1954,16,324,280,"(286L, 244L, 77L, 72L)",714.413357401,14,2,0.752019863498,-15
1955,17,322,285,"(284L, 248L, 77L, 74L)",705.308659218,14,2,0.736774611332,-14
1956,18,317,291,"(280L, 252L, 75L, 78L)",697.001397624,14,2,0.722864617254,-13
1957,19,314,291,"(277L, 251L, 74L, 81L)",685.601930591,14,2,0.703776917037,-12
1958,20,325,307,"(283L, 271L, 85L, 72L)",690.952957615,14,2,0.712736879762,-11
1959,21,331,318,"(286L, 282L, 90L, 72L)",679.286792453,14,2,0.693202610076,-10
1960,22,332,325,"(287L, 290L, 90L, 71L)",678.737102951,14,2,0.692282189113,-9
1961,23,333,317,"(289L, 283L, 88L, 69L)",701.044265101,14,2,0.729634147988,-8
1962,24,326,318,"(284L, 285L, 85L, 67L)",712.271688312,14,2,0.748433771498,-7
1963,25,318,320,"(274L, 287L, 89L, 67L)",704.713850064,14,2,0.735778640311,-6
1964,26,312,327,"(268L, 293L, 89L, 68L)",711.183421053,14,2,0.746611535499,-5
1965,27,305,331,"(260L, 300L, 91L, 62L)",715.153951326,14,2,0.753259942073,-4
1966,28,302,335,"(257L, 305L, 91L, 60L)",704.189203634,14,2,0.734900152419,-3
1967,29,304,337,"(257L, 307L, 94L, 61L)",695.884094971,14,2,0.720993763289,-2
1968,30,305,341,"(257L, 309L, 96L, 64L)",679.960055414,14,2,0.694329947129,-1
1969,31,298,341,"(249L, 310L, 99L, 63L)",672.471085409,14,2,0.681790131542,0
1970,32,298,343,"(249L, 313L, 99L, 61L)",672.943579327,14,2,0.68258129329,1
1971,33,296,347,"(247L, 316L, 99L, 63L)",664.48477599,14,2,0.668417551964,2
1972,34,301,347,"(251L, 313L, 101L, 69L)",658.093849081,14,2,0.657716341408,3
1973,35,305,353,"(256L, 318L, 99L, 70L)",668.208405923,14,2,0.674652539239,4
1974,36,307,352,"(259L, 318L, 96L, 69L)",679.558843309,14,2,0.693658142353,5
1975,37,310,353,"(265L, 318L, 90L, 71L)",707.975609756,14,2,0.741240254526,6
1976,38,303,353,"(259L, 320L, 88L, 67L)",729.721814368,14,2,0.77765292481,7
1977,39,305,352,"(263L, 320L, 84L, 64L)",752.714912281,14,2,0.816153440556,8
1978,40,309,343,"(267L, 313L, 85L, 61L)",733.680272109,14,2,0.784281116677,9
1979,41,309,346,"(268L, 315L, 83L, 62L)",751.821902343,14,2,0.814658150826,10
1980,42,313,341,"(271L, 310L, 85L, 63L)",726.257865017,14,2,0.771852756558,11
1981,43,321,342,"(279L, 310L, 85L, 64L)",731.71103716,14,2,0.780983754945,12
1982,44,325,341,"(285L, 308L, 81L, 66L)",729.89556429,14,2,0.777943858272,13
1983,45,324,347,"(284L, 316L, 81L, 63L)",757.287274875,14,2,0.823809578007,14
1984,46,329,349,"(286L, 318L, 86L, 62L)",757.046755725,14,2,0.823406843616,15
1985,47,327,353,"(284L, 321L, 86L, 64L)",757.088804313,14,2,0.823477251368,16
1986,48,329,353,"(287L, 320L, 85L, 67L)",739.483194407,14,2,0.793997749997,17
1987,49,329,353,"(285L, 321L, 88L, 65L)",754.613791146,14,2,0.819332995393,18
1988,50,330,355,"(285L, 322L, 90L, 66L)",733.892021277,14,2,0.784635677519,19
1989,51,326,359,"(280L, 326L, 93L, 67L)",742.664374504,14,2,0.799324438679,20
1990,52,324,360,"(277L, 329L, 95L, 62L)",726.884605565,14,2,0.772902194717,21
1991,53,321,361,"(276L, 330L, 91L, 63L)",743.173678533,14,2,0.800177236674,22
1992,54,322,358,"(276L, 328L, 93L, 61L)",738.333423399,14,2,0.792072529787,23
1993,55,320,361,"(275L, 330L, 91L, 63L)",733.539325843,14,2,0.7840451109,24
1994,56,322,361,"(280L, 327L, 85L, 68L)",748.027316249,14,2,0.808304351864,25
1995,57,326,352,"(282L, 319L, 89L, 66L)",739.219892473,14,2,0.793556867247,26
1996,58,323,350,"(275L, 321L, 96L, 58L)",723.600104004,14,2,0.767402500654,27
1997,59,321,351,"(274L, 322L, 95L, 58L)",726.316182573,14,2,0.771950405686,28
1998,60,315,353,"(268L, 324L, 95L, 58L)",723.647689769,14,2,0.767482180064,29
1999,61,316,354,"(267L, 327L, 99L, 55L)",728.384679899,14,2,0.77541397611,30
2000,62,317,353,"(267L, 326L, 100L, 55L)",718.343792633,14,2,0.758601133414,31
2001,63,315,352,"(265L, 322L, 101L, 61L)",707.936420722,14,2,0.74117463492,32
2002,64,312,351,"(262L, 321L, 101L, 61L)",692.95889054,14,2,0.716095689977,33
2003,65,312,348,"(263L, 316L, 99L, 65L)",679.081035317,14,2,0.692858082519,34
2004,66,311,347,"(259L, 316L, 104L, 63L)",662.311517711,14,2,0.664778565825,35
2005,67,312,344,"(258L, 313L, 109L, 62L)",647.0754964,14,2,0.639266793526,36
2006,68,316,345,"(261L, 315L, 111L, 60L)",641.899847594,14,2,0.630600490747,37
2007,69,317,345,"(262L, 317L, 111L, 56L)",639.677029747,14,2,0.626878520187,38
2008,70,322,343,"(266L, 314L, 112L, 59L)",626.273382821,14,2,0.604434945097,39
2009,71,322,342,"(267L, 311L, 111L, 62L)",612.992957746,14,2,0.582197697353,40
2010,72,329,343,"(275L, 313L, 109L, 61L)",609.418638439,14,2,0.576212721457,41
2011,73,323,348,"(268L, 319L, 111L, 58L)",607.347271127,14,2,0.572744345419,42
2012,74,317,352,"(262L, 322L, 111L, 60L)",593.789937107,14,2,0.550043430828,43
2013,75,310,354,"(255L, 325L, 110L, 58L)",596.571302233,14,2,0.554700654149,44
2014,76,310,354,"(253L, 326L, 114L, 56L)",594.684840426,14,2,0.551541890906,45
2015,77,306,354,"(248L, 326L, 117L, 56L)",579.467549966,14,2,0.526061482256,46
2016,78,309,355,"(253L, 327L, 113L, 56L)",581.193106704,14,2,0.528950819944,47
2017,79,324,355,"(281L, 327L, 87L, 56L)",586.220313888,14,2,0.537368566438,48
2018,80,323,354,"(285L, 327L, 77L, 54L)",581.464285714,14,2,0.52940489237,49
2019,81,324,352,"(284L, 325L, 81L, 55L)",567.208128079,14,2,0.505533840995,50
2020,82,323,351,"(283L, 324L, 80L, 54L)",575.485470625,14,2,0.519393737485,51
2021,83,325,350,"(290L, 324L, 71L, 52L)",585.462383083,14,2,0.536099458333,52
2022,84,327,353,"(293L, 329L, 69L, 49L)",594.920060332,14,2,0.551935752044,53
2023,85,327,353,"(293L, 329L, 69L, 49L)",553.706887883,14,2,0.482926852032,54
2024,86,325,352,"(289L, 327L, 72L, 50L)",595.431565968,14,2,0.552792236493,55
2025,87,328,354,"(291L, 331L, 75L, 46L)",586.125663717,14,2,0.537210080599,56
2026,88,327,355,"(293L, 335L, 68L, 41L)",586.591492235,14,2,0.537990081549,57
2027,89,329,356,"(295L, 336L, 69L, 41L)",584.495726496,14,2,0.534480851859,58
2028,90,327,355,"(291L, 331L, 72L, 48L)",562.61695138,14,2,0.497846200493,59
2029,91,330,354,"(295L, 331L, 71L, 47L)",550.093299937,14,2,0.476876123237,60
2030,92,328,355,"(291L, 330L, 75L, 51L)",542.660602615,14,2,0.464430532766,61
2031,93,326,355,"(286L, 328L, 81L, 54L)",516.305627706,14,2,0.42030076259,62
2032,94,326,356,"(288L, 331L, 77L, 51L)",509.165618449,14,2,0.408345260123,63
2033,95,324,354,"(285L, 325L, 78L, 58L)",519.114030971,14,2,0.425003259599,64
2034,96,323,357,"(285L, 331L, 77L, 52L)",503.595792301,14,2,0.399018931842,65
2035,97,325,355,"(286L, 327L, 78L, 56L)",502.447588126,14,2,0.397096335197,66
2036,98,324,355,"(284L, 327L, 81L, 57L)",492.853186813,14,2,0.381031105526,67
2037,99,325,352,"(284L, 324L, 82L, 57L)",477.606837607,14,2,0.355502039806,68
2038,100,322,346,"(276L, 318L, 93L, 56L)",472.083648751,14,2,0.346253802778,69
2039,101,319,347,"(271L, 315L, 97L, 65L)",460.535803152,14,2,0.326917651859,70
2040,102,313,345,"(257L, 310L, 112L, 70L)",441.465458664,14,2,0.294985543317,71
2041,103,313,342,"(254L, 308L, 119L, 69L)",428.702151574,14,2,0.27361417755,72
2042,104,316,337,"(255L, 302L, 122L, 71L)",423.676796455,14,2,0.265199532224,73
2043,105,316,333,"(256L, 297L, 121L, 73L)",423.987936094,14,2,0.265720516244,74
2044,106,311,329,"(252L, 292L, 119L, 74L)",418.464549246,14,2,0.25647194769,75
2045,107,310,325,"(252L, 288L, 117L, 74L)",416.160306588,14,2,0.252613636337,76
2046,108,307,320,"(247L, 283L, 121L, 74L)",415.660485724,14,2,0.251776717312,77
2047,109,305,318,"(245L, 282L, 120L, 72L)",411.694027415,14,2,0.245135128991,78
2048,110,299,313,"(240L, 277L, 118L, 72L)",410.452519541,14,2,0.24305630109,79
2049,111,295,308,"(235L, 272L, 121L, 73L)",401.473846154,14,2,0.228022069625,80
2050,112,293,304,"(233L, 266L, 120L, 76L)",395.034596635,14,2,0.217239945857,81
2051,113,293,298,"(234L, 258L, 118L, 80L)",391.255009107,14,2,0.210911261064,82
2052,114,291,291,"(233L, 251L, 116L, 80L)",390.216445702,14,2,0.209172251084,83
2053,115,288,286,"(229L, 247L, 118L, 79L)",387.562882292,14,2,0.204729023804,84
2054,116,290,283,"(231L, 245L, 119L, 77L)",388.987586424,14,2,0.207114602472,85
2055,117,288,283,"(229L, 245L, 119L, 76L)",386.474733208,14,2,0.202906985683,86
2056,118,284,282,"(226L, 244L, 117L, 76L)",383.144395187,14,2,0.197330541312,87
2057,119,283,280,"(227L, 243L, 113L, 75L)",386.108334731,14,2,0.202293474168,88
2058,120,283,280,"(227L, 243L, 113L, 75L)",385.378323108,14,2,0.201071115003,89
2059,121,288,281,"(234L, 244L, 109L, 74L)",383.364772127,14,2,0.197699548825,90
2060,122,286,279,"(233L, 242L, 107L, 74L)",382.333566311,14,2,0.195972858672,91
2061,123,288,276,"(237L, 240L, 102L, 73L)",385.442650334,14,2,0.201178826951,92
2062,124,286,276,"(233L, 239L, 106L, 74L)",382.680506423,14,2,0.196553788362,93
2063,125,288,276,"(235L, 239L, 107L, 75L)",375.011279521,14,2,0.183712143784,94
2064,126,292,277,"(238L, 241L, 108L, 73L)",373.239805125,14,2,0.180745919827,95
2065,127,297,279,"(246L, 241L, 103L, 76L)",368.089108911,14,2,0.172121398615,96
2066,128,299,279,"(248L, 242L, 102L, 74L)",369.14362992,14,2,0.173887128612,97
2067,129,297,278,"(245L, 241L, 105L, 75L)",365.161666667,14,2,0.167219578223,98
2068,130,297,278,"(243L, 241L, 108L, 74L)",362.336033117,14,2,0.162488230173,99
2069,131,298,279,"(244L, 242L, 108L, 74L)",358.663523132,14,2,0.156338840079,100
2070,132,297,278,"(243L, 242L, 108L, 73L)",360.658864725,14,2,0.159679915768,101
2071,133,297,278,"(242L, 242L, 110L, 73L)",355.20152644,14,2,0.150541941434,102
2072,134,294,278,"(239L, 241L, 111L, 74L)",351.842301545,14,2,0.144917127785,103
2073,135,296,276,"(241L, 240L, 110L, 73L)",350.607414272,14,2,0.142849385671,104
2074,136,298,278,"(243L, 242L, 111L, 73L)",347.355522499,14,2,0.137404294675,105
2075,137,298,278,"(243L, 242L, 110L, 73L)",346.937965723,14,2,0.136705121762,106
2076,138,296,278,"(242L, 242L, 109L, 73L)",342.820471014,14,2,0.129810632361,107
2077,139,297,275,"(243L, 240L, 109L, 71L)",340.449107482,14,2,0.125839931267,108
2078,140,298,282,"(245L, 245L, 107L, 75L)",337.389395667,14,2,0.120716633687,109
2079,141,301,284,"(247L, 248L, 109L, 72L)",335.494239849,14,2,0.117543312862,110
2080,142,299,286,"(248L, 250L, 103L, 73L)",339.701341589,14,2,0.124587843679,111
2081,143,297,285,"(245L, 250L, 105L, 70L)",339.572218677,14,2,0.124371635374,112
2082,144,297,286,"(246L, 250L, 103L, 73L)",333.835178104,14,2,0.114765316915,113
2083,145,300,282,"(252L, 248L, 97L, 68L)",339.824536377,14,2,0.124794125706,114
2084,146,296,287,"(246L, 252L, 100L, 71L)",335.631782115,14,2,0.117773618852,115
2085,147,297,286,"(246L, 249L, 103L, 74L)",328.906652807,14,2,0.106512807116,116
2086,148,298,288,"(246L, 249L, 104L, 78L)",321.03175762,14,2,0.0933267837585,117
2087,149,298,291,"(244L, 254L, 108L, 75L)",321.122179417,14,2,0.0934781894463,118
2088,150,296,290,"(244L, 253L, 104L, 75L)",318.414048059,14,2,0.0889435915262,119
2089,151,295,289,"(242L, 253L, 106L, 73L)",320.627314354,14,2,0.092649568605,120
2090,152,299,290,"(251L, 251L, 97L, 79L)",320.216062684,14,2,0.0919609532009,121
2091,153,294,292,"(240L, 252L, 108L, 81L)",311.497951519,14,2,0.0773630170098,122
2092,154,289,293,"(235L, 254L, 109L, 79L)",309.991772369,14,2,0.07484101348,123
2093,155,290,297,"(236L, 257L, 108L, 81L)",307.32464896,14,2,0.0703750808245,124
2094,156,293,304,"(239L, 263L, 108L, 83L)",304.889586777,14,2,0.0662977202937,125
2095,157,293,309,"(238L, 269L, 111L, 80L)",302.667425968,14,2,0.0625768499032,126
2096,158,295,309,"(240L, 270L, 111L, 79L)",301.081226554,14,2,0.0599208574063,127
2097,159,299,310,"(244L, 271L, 110L, 79L)",299.94648774,14,2,0.0580208076732,128
2098,160,300,305,"(245L, 267L, 111L, 77L)",297.630402629,14,2,0.0541426668668,129
2099,161,303,304,"(247L, 264L, 112L, 80L)",295.448292924,14,2,0.0504888595642,130
2100,162,304,306,"(250L, 266L, 108L, 80L)",293.024734982,14,2,0.0464307621707,131
2101,163,306,306,"(252L, 268L, 109L, 76L)",292.775870688,14,2,0.0460140543521,132
2102,164,310,305,"(256L, 267L, 109L, 77L)",292.338058348,14,2,0.0452809647551,133
2103,165,312,305,"(259L, 269L, 107L, 72L)",292.508820477,14,2,0.0455668953443,134
2104,166,315,303,"(261L, 267L, 108L, 73L)",292.267031415,14,2,0.045162034563,135
2105,167,317,305,"(262L, 268L, 111L, 74L)",288.930594666,14,2,0.0395753782503,136
2106,168,319,302,"(263L, 265L, 113L, 74L)",288.072036018,14,2,0.038137775067,137
2107,169,322,302,"(267L, 266L, 110L, 72L)",288.213209145,14,2,0.0383741607081,138
2108,170,322,299,"(266L, 262L, 113L, 75L)",285.586483391,14,2,0.0339758714194,139
2109,171,322,297,"(266L, 260L, 112L, 75L)",284.410579758,14,2,0.0320068937501,140
2110,172,330,294,"(273L, 257L, 115L, 75L)",283.497429945,14,2,0.0304778810498,141
2111,173,333,289,"(278L, 251L, 111L, 77L)",282.552779616,14,2,0.0288961226886,142
2112,174,333,290,"(277L, 251L, 112L, 78L)",282.37137559,14,2,0.0285923729029,143
2113,175,332,291,"(277L, 251L, 111L, 80L)",281.34261242,14,2,0.0268697728083,144
2114,176,332,279,"(281L, 243L, 103L, 73L)",287.299201597,14,2,0.0368437117826,145
2115,177,331,281,"(278L, 244L, 106L, 74L)",285.369099564,14,2,0.0336118756898,146
2116,178,332,281,"(278L, 243L, 108L, 76L)",282.83432282,14,2,0.0293675493139,147
2117,179,334,284,"(280L, 246L, 109L, 77L)",282.093510755,14,2,0.0281271054774,148
2118,180,332,280,"(279L, 243L, 107L, 75L)",283.76746872,14,2,0.0309300442221,149
2119,181,333,282,"(278L, 248L, 110L, 68L)",283.861609845,14,2,0.0310876776941,150
2120,182,333,284,"(278L, 248L, 111L, 72L)",283.571605193,14,2,0.030602082899,151
2121,183,335,275,"(281L, 242L, 109L, 66L)",284.939524838,14,2,0.0328925794665,152
2122,184,336,269,"(283L, 237L, 106L, 64L)",286.625564267,14,2,0.0357157478727,153
2123,185,335,271,"(280L, 237L, 110L, 69L)",282.338137234,14,2,0.0285367173378,154
2124,186,337,268,"(284L, 232L, 106L, 72L)",284.313400262,14,2,0.0318441727144,155
2125,187,339,269,"(285L, 233L, 108L, 72L)",280.620281575,14,2,0.0256602746294,156
2126,188,334,272,"(278L, 238L, 112L, 68L)",280.378146102,14,2,0.0252548338037,157
2127,189,337,276,"(281L, 242L, 113L, 68L)",280.918146561,14,2,0.026159031065,158
2128,190,338,275,"(282L, 244L, 113L, 62L)",282.452934662,14,2,0.0287289385086,159
2129,191,340,279,"(283L, 246L, 114L, 66L)",280.716765546,14,2,0.0258218310518,160
2130,192,337,281,"(280L, 250L, 114L, 62L)",279.240095777,14,2,0.0233492391502,161
2131,193,336,282,"(280L, 246L, 112L, 72L)",275.68883563,14,2,0.0174028743876,162
2132,194,336,282,"(280L, 247L, 112L, 70L)",275.356883327,14,2,0.0168470408528,163
2133,195,334,279,"(280L, 245L, 109L, 68L)",275.935741192,14,2,0.0178163024308,164
2134,196,336,273,"(283L, 237L, 107L, 72L)",272.837895637,14,2,0.0126291522688,165
2135,197,340,269,"(288L, 233L, 104L, 73L)",272.383105802,14,2,0.0118676349091,166
2136,198,337,270,"(284L, 232L, 107L, 76L)",271.032521947,14,2,0.00960616604725,167
2137,199,331,271,"(278L, 234L, 107L, 74L)",270.598901099,14,2,0.00888009484248,168
2138,200,336,273,"(284L, 236L, 105L, 74L)",269.532951289,14,2,0.00709522802802,169
2139,201,337,272,"(284L, 236L, 106L, 73L)",267.833300258,14,2,0.00424926783825,170
2140,202,338,278,"(286L, 242L, 105L, 73L)",267.971057295,14,2,0.00447993344855,171
2141,203,341,281,"(290L, 242L, 102L, 78L)",268.308030364,14,2,0.00504417394332,172
2142,204,343,279,"(297L, 241L, 92L, 76L)",269.216478904,14,2,0.00656531465618,173
2143,205,342,280,"(293L, 243L, 98L, 74L)",265.42787234,14,2,0.000221528045652,174
2144,206,341,278,"(293L, 241L, 97L, 75L)",266.236875529,14,2,0.00157615368711,175
2145,207,341,276,"(294L, 239L, 94L, 75L)",266.710890233,14,2,0.00236986189688,176
2146,208,338,277,"(291L, 238L, 95L, 78L)",265.438114343,14,2,0.000238677643502,177
2147,209,339,280,"(291L, 241L, 97L, 78L)",265.295572397,14,2,0.0,178
2148,210,339,280,"(293L, 242L, 93L, 76L)",265.349054644,14,2,8.95527030317e-05,179
2149,211,341,279,"(296L, 240L, 91L, 78L)",266.381964645,14,2,0.00181909640937,180
2150,212,339,282,"(295L, 240L, 88L, 84L)",266.089664027,14,2,0.0013296571617,181
2151,213,337,280,"(293L, 241L, 88L, 79L)",265.662088511,14,2,0.000613708490322,182
2152,214,332,281,"(289L, 242L, 86L, 78L)",266.16569018,14,2,0.00145695823763,183
2153,215,334,281,"(292L, 245L, 84L, 73L)",269.150727651,14,2,0.00645521826181,184
2154,216,332,284,"(291L, 246L, 82L, 77L)",267.396747166,14,2,0.00351828677373,185
2155,22,310,335,"(269, 281, 83, 108)",445.639385692,15,1,0.910036243114,-42
2156,23,308,332,"(272L, 278L, 73L, 108L)",447.300059067,15,1,0.918228988934,-41
2157,24,307,330,"(271L, 280L, 72L, 101L)",457.568153656,15,1,0.968885481841,-40
2158,25,304,334,"(268L, 283L, 72L, 102L)",457.199637389,15,1,0.967067448177,-39
2159,26,306,336,"(273L, 285L, 66L, 103L)",462.965963667,15,1,0.995514972073,-38
2160,27,302,343,"(269L, 292L, 67L, 102L)",462.18995124,15,1,0.99168660181,-37
2161,28,304,344,"(268L, 294L, 73L, 100L)",459.648090169,15,1,0.97914661533,-36
2162,29,303,347,"(271L, 294L, 65L, 106L)",459.874389985,15,1,0.980263040089,-35
2163,30,303,348,"(269L, 297L, 68L, 102L)",463.875080906,15,1,1.0,-34
2164,31,299,347,"(264L, 295L, 70L, 105L)",460.193675889,15,1,0.981838201283,-33
2165,32,300,351,"(265L, 298L, 70L, 106L)",457.953105461,15,1,0.970784598393,-32
2166,33,295,351,"(261L, 297L, 68L, 109L)",457.978638743,15,1,0.970910563979,-31
2167,34,295,351,"(260L, 300L, 70L, 103L)",452.155294594,15,1,0.942181748808,-30
2168,35,295,353,"(259L, 301L, 73L, 104L)",455.914250463,15,1,0.960726135954,-29
2169,36,303,355,"(267L, 303L, 73L, 105L)",455.701423702,15,1,0.959676179,-28
2170,37,299,357,"(264L, 306L, 71L, 103L)",453.784134713,15,1,0.950217448832,-27
2171,38,301,357,"(265L, 305L, 72L, 105L)",451.695385872,15,1,0.939912840714,-26
2172,39,299,357,"(263L, 304L, 73L, 106L)",448.018126273,15,1,0.921771492952,-25
2173,40,298,353,"(260L, 302L, 76L, 103L)",448.951071573,15,1,0.926374073944,-24
2174,41,299,349,"(259L, 297L, 80L, 104L)",447.285656647,15,1,0.918157936212,-23
2175,42,298,346,"(258L, 293L, 80L, 107L)",452.132594417,15,1,0.942069760031,-22
2176,43,298,344,"(256L, 291L, 85L, 107L)",445.416584791,15,1,0.908937079858,-21
2177,44,297,342,"(254L, 288L, 86L, 108L)",439.832470769,15,1,0.881388479686,-20
2178,45,297,342,"(253L, 290L, 89L, 105L)",443.028565721,15,1,0.897156055636,-19
2179,46,298,343,"(256L, 292L, 84L, 103L)",444.945940391,15,1,0.906615208501,-18
2180,47,294,341,"(254L, 289L, 80L, 104L)",443.748873413,15,1,0.900709612837,-17
2181,48,296,339,"(259L, 286L, 74L, 107L)",441.831635835,15,1,0.891251136297,-16
2182,49,293,343,"(255L, 290L, 76L, 106L)",437.086063072,15,1,0.867839385373,-15
2183,50,291,343,"(252L, 288L, 78L, 110L)",430.109175377,15,1,0.833419692511,-14
2184,51,286,342,"(250L, 286L, 73L, 112L)",427.212473368,15,1,0.819129138064,-13
2185,52,289,342,"(251L, 288L, 77L, 109L)",423.647470817,15,1,0.801541597856,-12
2186,53,287,342,"(247L, 288L, 80L, 108L)",419.719735306,15,1,0.782164555274,-11
2187,54,283,344,"(241L, 288L, 84L, 112L)",416.308907499,15,1,0.765337618875,-10
2188,55,284,343,"(240L, 288L, 89L, 111L)",416.03289977,15,1,0.763975965705,-9
2189,56,286,345,"(242L, 290L, 88L, 110L)",412.2705231,15,1,0.745414702419,-8
2190,57,285,345,"(245L, 288L, 81L, 114L)",406.572791916,15,1,0.717305584722,-7
2191,58,290,343,"(249L, 286L, 82L, 114L)",407.881124341,15,1,0.723760095989,-6
2192,59,291,347,"(249L, 293L, 84L, 109L)",404.903890601,15,1,0.70907224728,-5
2193,60,292,345,"(250L, 290L, 84L, 110L)",403.484384093,15,1,0.702069271146,-4
2194,61,296,341,"(255L, 286L, 83L, 111L)",401.900341686,15,1,0.694254575607,-3
2195,62,293,340,"(254L, 284L, 79L, 112L)",399.102461362,15,1,0.680451546863,-2
2196,63,292,338,"(251L, 283L, 82L, 111L)",397.227187383,15,1,0.671200093029,-1
2197,64,290,339,"(251L, 285L, 79L, 109L)",397.81174405,15,1,0.674083937779,0
2198,65,291,341,"(252L, 287L, 78L, 108L)",392.630381651,15,1,0.648522267563,1
2199,66,289,339,"(251L, 284L, 77L, 111L)",390.317260788,15,1,0.637110745243,2
2200,67,290,341,"(253L, 285L, 75L, 113L)",387.48295772,15,1,0.623128028975,3
2201,68,294,344,"(255L, 287L, 79L, 114L)",379.155523775,15,1,0.582045567676,4
2202,69,294,343,"(256L, 285L, 76L, 116L)",378.478979519,15,1,0.578707912471,5
2203,70,296,343,"(258L, 285L, 76L, 116L)",376.450691735,15,1,0.568701582197,6
2204,71,294,340,"(255L, 283L, 79L, 115L)",375.233410016,15,1,0.562696259377,7
2205,72,299,337,"(258L, 279L, 82L, 116L)",375.103914341,15,1,0.56205740699,8
2206,73,300,338,"(259L, 280L, 82L, 116L)",372.531310637,15,1,0.549365755178,9
