,z,x_col,y_row,track_window,cyd1_mean_intensity,Sample_Number,Label,norm_mean_inten,offset_z
935,64,279,112,"(242L, 48L, 74L, 129L)",553.694740854,9,2,0.0228335565552,47
936,65,280,114,"(246L, 50L, 69L, 129L)",539.824349793,9,2,0.0116460039232,48
937,66,282,112,"(247L, 49L, 70L, 127L)",525.385568227,9,2,0.0,49
938,0,216,54,"(185, 0, 63, 108)",327.57925682,11,1,0.901375090529,-28
939,1,210,56,"(176L, 7L, 68L, 99L)",328.560959651,11,1,0.920873046497,-27
940,2,209,57,"(178L, 7L, 63L, 100L)",332.54492363,11,1,1.0,-26
941,3,208,58,"(177L, 7L, 63L, 102L)",331.71661456,11,1,0.983548653151,-25
942,4,209,57,"(177L, 7L, 65L, 100L)",327.451742344,11,1,0.898842479272,-24
943,5,207,55,"(173L, 6L, 68L, 98L)",324.176171295,11,1,0.833785174672,-23
944,6,206,50,"(171L, 7L, 71L, 86L)",326.692793381,11,1,0.883768718659,-22
945,7,204,50,"(170L, 8L, 69L, 85L)",319.492626728,11,1,0.740763597376,-21
946,8,206,54,"(168L, 8L, 76L, 92L)",320.920762878,11,1,0.769128327421,-20
947,9,207,51,"(170L, 6L, 75L, 91L)",318.698153547,11,1,0.724984277386,-19
948,10,210,49,"(174L, 7L, 73L, 85L)",313.155476332,11,1,0.614899154975,-18
949,11,205,48,"(169L, 7L, 72L, 82L)",311.177642981,11,1,0.575616689462,-17
950,12,205,47,"(169L, 8L, 73L, 79L)",311.673081035,11,1,0.585456764339,-16
951,13,206,52,"(170L, 8L, 73L, 89L)",304.322888283,11,1,0.439471920305,-15
952,14,208,56,"(172L, 7L, 73L, 98L)",311.388551445,11,1,0.579805618958,-14
953,15,210,61,"(175L, 10L, 71L, 103L)",312.530404792,11,1,0.60248438242,-13
954,16,214,66,"(178L, 16L, 72L, 100L)",314.496811703,11,1,0.641539903259,-12
955,17,212,65,"(177L, 17L, 71L, 97L)",313.409583571,11,1,0.619946071011,-11
956,18,211,66,"(174L, 20L, 75L, 92L)",313.702091255,11,1,0.625755672206,-10
957,19,208,71,"(168L, 25L, 80L, 92L)",318.719636566,11,1,0.725410959414,-9
958,20,209,77,"(173L, 31L, 73L, 93L)",318.341993841,11,1,0.717910460298,-8
959,21,211,77,"(174L, 33L, 75L, 88L)",318.514142775,11,1,0.721329572697,-7
960,22,213,75,"(176L, 35L, 74L, 81L)",316.022820724,11,1,0.671848521879,-6
961,23,215,80,"(177L, 39L, 77L, 82L)",321.939093783,11,1,0.789353766846,-5
962,24,218,81,"(179L, 39L, 78L, 85L)",324.014504597,11,1,0.830574253733,-4
963,25,225,86,"(186L, 43L, 78L, 86L)",322.507843926,11,1,0.800649919714,-3
964,26,227,85,"(189L, 42L, 77L, 87L)",322.098241358,11,1,0.792514654563,-2
965,27,229,86,"(190L, 43L, 79L, 86L)",323.4437513,11,1,0.819238315501,-1
966,28,231,83,"(191L, 43L, 80L, 80L)",322.52832244,11,1,0.80105665091,0
967,29,229,79,"(190L, 40L, 78L, 79L)",319.357747106,11,1,0.738084704282,1
968,30,228,76,"(187L, 38L, 82L, 77L)",313.289896544,11,1,0.617568923562,2
969,31,229,73,"(189L, 36L, 80L, 75L)",307.370437956,11,1,0.500000409654,3
970,32,229,73,"(187L, 36L, 84L, 75L)",303.193333333,11,1,0.41703741977,4
971,33,229,73,"(188L, 36L, 83L, 75L)",301.393898909,11,1,0.381298200041,5
972,34,233,76,"(190L, 39L, 86L, 74L)",300.837701149,11,1,0.370251354616,6
973,35,234,75,"(193L, 39L, 83L, 73L)",303.707294971,11,1,0.427245398253,7
974,36,235,79,"(192L, 42L, 87L, 74L)",306.480061015,11,1,0.482316310309,8
975,37,236,76,"(193L, 38L, 87L, 77L)",307.259591837,11,1,0.497798854673,9
976,38,237,74,"(195L, 36L, 84L, 77L)",310.486919632,11,1,0.561897982522,10
977,39,237,74,"(195L, 36L, 84L, 77L)",314.879330662,11,1,0.649137251044,11
978,40,237,74,"(195L, 36L, 84L, 77L)",315.539005421,11,1,0.662239290675,12
979,41,237,74,"(195L, 36L, 84L, 77L)",317.484327127,11,1,0.700876030621,13
980,42,237,74,"(195L, 36L, 84L, 77L)",320.658732029,11,1,0.763924037689,14
981,43,237,74,"(195L, 36L, 84L, 77L)",321.38628329,11,1,0.778374197153,15
982,44,237,74,"(195L, 36L, 84L, 77L)",321.982795192,11,1,0.790221736383,16
983,45,242,76,"(199L, 39L, 87L, 74L)",324.488481324,11,1,0.839988077423,17
984,46,242,78,"(198L, 41L, 89L, 75L)",322.991981431,11,1,0.810265550284,18
985,47,243,79,"(199L, 42L, 89L, 75L)",324.047690334,11,1,0.831233367694,19
986,48,241,80,"(197L, 43L, 89L, 74L)",324.827724868,11,1,0.846725916482,20
987,49,238,80,"(194L, 43L, 89L, 75L)",324.011977263,11,1,0.830524057456,21
988,50,236,82,"(193L, 44L, 86L, 76L)",323.845558272,11,1,0.827218749512,22
989,51,234,83,"(190L, 46L, 89L, 75L)",326.040607136,11,1,0.870815411101,23
990,52,236,84,"(193L, 46L, 87L, 76L)",320.955085081,11,1,0.769810013136,24
991,53,237,85,"(193L, 46L, 89L, 79L)",316.653394884,11,1,0.684372583969,25
992,54,238,84,"(194L, 44L, 89L, 81L)",315.347711928,11,1,0.658439941237,26
993,55,237,85,"(193L, 44L, 89L, 82L)",313.575930704,11,1,0.623249951751,27
994,56,237,83,"(193L, 42L, 88L, 83L)",310.802267237,11,1,0.568161215661,28
995,57,240,82,"(196L, 39L, 88L, 86L)",310.47151277,11,1,0.561591981244,29
996,58,244,80,"(201L, 37L, 86L, 86L)",306.94635357,11,1,0.491577515852,30
997,59,246,77,"(203L, 36L, 87L, 83L)",302.130467013,11,1,0.39592744629,31
998,60,247,77,"(204L, 35L, 86L, 84L)",300.082395575,11,1,0.355249956666,32
999,61,248,77,"(205L, 35L, 86L, 84L)",298.039277736,11,1,0.314670852267,33
1000,62,251,77,"(209L, 37L, 84L, 80L)",295.68474444,11,1,0.267906612517,34
1001,63,247,74,"(203L, 35L, 88L, 79L)",293.560908591,11,1,0.225724338443,35
1002,64,248,71,"(207L, 31L, 83L, 80L)",290.487549895,11,1,0.164683246727,36
1003,65,249,71,"(206L, 33L, 86L, 77L)",289.267100335,11,1,0.140443455371,37
1004,66,252,70,"(210L, 32L, 85L, 77L)",286.820543093,11,1,0.0918514946641,38
1005,67,251,70,"(209L, 33L, 84L, 75L)",284.345671642,11,1,0.0426971751701,39
1006,68,251,66,"(208L, 31L, 86L, 71L)",282.639891508,11,1,0.00881805728268,40
1007,69,250,64,"(208L, 29L, 85L, 70L)",282.195911031,11,1,0.0,41
1008,70,247,62,"(205L, 28L, 84L, 69L)",285.642668587,11,1,0.0684573018892,42
1009,71,245,62,"(204L, 30L, 83L, 65L)",284.063241107,11,1,0.03708771988,43
1010,72,244,62,"(203L, 29L, 83L, 66L)",286.432155658,11,1,0.0841375909495,44
1011,73,245,60,"(204L, 25L, 83L, 71L)",288.675988428,11,1,0.128703167401,45
1012,74,245,62,"(204L, 28L, 83L, 68L)",289.253473068,11,1,0.140172799287,46
1013,75,244,62,"(202L, 28L, 84L, 69L)",290.59077381,11,1,0.166733414322,47
1014,76,242,63,"(200L, 28L, 85L, 71L)",287.959173513,11,1,0.114466246385,48
1015,77,242,62,"(199L, 27L, 86L, 70L)",286.598835738,11,1,0.0874480844671,49
1016,78,242,62,"(199L, 27L, 86L, 70L)",286.708681346,11,1,0.0896297679409,50
1017,79,242,62,"(199L, 27L, 86L, 70L)",287.177170337,11,1,0.0989345976873,51
1018,80,242,62,"(199L, 27L, 86L, 70L)",283.553024551,11,1,0.0269541238144,52
1019,81,242,62,"(199L, 27L, 86L, 70L)",288.150088585,11,1,0.118258079883,53
1020,82,242,62,"(199L, 27L, 86L, 70L)",288.227284232,11,1,0.11979129062,54
1021,83,234,73,"(190L, 36L, 88L, 74L)",291.366494845,11,1,0.182140291156,55
1022,84,230,67,"(187L, 34L, 87L, 67L)",287.287509618,11,1,0.10112608617,56
1023,85,230,69,"(186L, 33L, 88L, 73L)",284.954498715,11,1,0.054789310476,57
1024,86,229,70,"(185L, 32L, 88L, 77L)",290.862973761,11,1,0.172139676279,58
1025,0,216,235,"(183, 202, 66, 66)",664.031711969,12,1,,-98
1026,0,262,220,"(215, 186, 94, 69)",616.714878742,13,2,0.585071872718,-36
1027,1,270,228,"(223L, 195L, 94L, 66L)",668.359528908,13,2,0.69717224141,-35
1028,2,273,232,"(225L, 201L, 97L, 63L)",698.850322581,13,2,0.763355848065,-34
1029,3,281,233,"(232L, 199L, 99L, 68L)",698.973570101,13,2,0.763623370305,-33
1030,4,281,232,"(232L, 197L, 99L, 70L)",698.754208071,13,2,0.763147220997,-32
1031,5,278,234,"(231L, 198L, 95L, 72L)",698.019045749,13,2,0.761551470671,-31
1032,6,275,235,"(228L, 197L, 95L, 76L)",702.788740458,13,2,0.771904615357,-30
1033,7,276,240,"(229L, 202L, 95L, 77L)",716.333456699,13,2,0.801304905213,-29
1034,8,276,238,"(228L, 197L, 96L, 82L)",722.443415447,13,2,0.814567239766,-28
1035,9,278,237,"(233L, 195L, 91L, 84L)",742.459871891,13,2,0.858015150442,-27
1036,10,281,242,"(236L, 205L, 90L, 74L)",759.475180066,13,2,0.894948740149,-26
1037,11,282,238,"(239L, 199L, 87L, 79L)",791.118557841,13,2,0.963634156815,-25
1038,12,280,235,"(236L, 192L, 88L, 87L)",770.46931067,13,2,0.918812704572,-24
1039,13,279,236,"(235L, 198L, 89L, 77L)",795.116883117,13,2,0.972312959675,-23
1040,14,277,233,"(233L, 194L, 89L, 78L)",778.947777778,13,2,0.937216145889,-22
1041,15,276,229,"(232L, 190L, 89L, 78L)",777.342236139,13,2,0.933731141943,-21
1042,16,276,225,"(229L, 184L, 94L, 82L)",807.872305141,13,2,1.0,-20
1043,17,277,226,"(232L, 185L, 90L, 82L)",764.40125856,13,2,0.905641332965,-19
1044,18,273,228,"(229L, 190L, 88L, 77L)",782.954949101,13,2,0.945914150064,-18
1045,19,276,229,"(230L, 193L, 93L, 72L)",769.07028754,13,2,0.915775971663,-17
1046,20,277,233,"(232L, 196L, 91L, 75L)",765.723328443,13,2,0.908511030423,-16
1047,21,277,234,"(228L, 200L, 99L, 69L)",759.273224044,13,2,0.894510372486,-15
1048,22,276,235,"(229L, 199L, 95L, 72L)",737.863262292,13,2,0.84803770594,-14
1049,23,275,231,"(227L, 193L, 96L, 76L)",714.991510708,13,2,0.798392064486,-13
1050,24,275,223,"(229L, 181L, 92L, 84L)",726.219486967,13,2,0.822763616511,-12
1051,25,271,220,"(225L, 177L, 92L, 87L)",705.310551791,13,2,0.777378483013,-11
1052,26,268,219,"(221L, 176L, 94L, 86L)",706.522878299,13,2,0.780009970458,-10
1053,27,267,218,"(221L, 177L, 92L, 83L)",704.958013121,13,2,0.776613259224,-9
1054,28,268,219,"(222L, 178L, 92L, 82L)",712.617822162,13,2,0.79323971356,-8
1055,29,268,217,"(221L, 177L, 95L, 80L)",720.047721075,13,2,0.809367122784,-7
1056,30,270,214,"(224L, 172L, 92L, 84L)",740.133430475,13,2,0.852965354583,-6
1057,31,272,207,"(226L, 168L, 92L, 79L)",725.585433071,13,2,0.821387333095,-5
1058,32,274,202,"(228L, 164L, 93L, 77L)",720.782346064,13,2,0.810961706769,-4
1059,33,276,200,"(231L, 161L, 90L, 79L)",718.374521806,13,2,0.805735260541,-3
1060,34,278,197,"(233L, 158L, 91L, 78L)",731.849726776,13,2,0.834984668572,-2
1061,35,278,197,"(235L, 158L, 87L, 79L)",743.407822327,13,2,0.860072780671,-1
1062,36,280,197,"(239L, 154L, 83L, 87L)",754.340273647,13,2,0.883802863452,0
1063,37,283,201,"(242L, 160L, 82L, 82L)",760.155966995,13,2,0.896426462731,1
1064,38,285,203,"(244L, 162L, 82L, 82L)",754.748459959,13,2,0.884688876542,2
1065,39,282,202,"(242L, 161L, 81L, 82L)",749.438559322,13,2,0.873163155733,3
1066,40,281,202,"(242L, 161L, 78L, 83L)",742.192080508,13,2,0.857433879918,4
1067,41,281,199,"(243L, 156L, 77L, 86L)",739.724907063,13,2,0.852078609782,5
1068,42,284,200,"(245L, 157L, 78L, 86L)",719.858048162,13,2,0.808955416956,6
1069,43,283,205,"(243L, 164L, 81L, 83L)",711.272979906,13,2,0.790320586171,7
1070,44,285,205,"(243L, 166L, 85L, 79L)",690.496783877,13,2,0.745223577528,8
1071,45,284,205,"(239L, 164L, 91L, 83L)",683.697253851,13,2,0.730464453005,9
1072,46,282,209,"(237L, 169L, 90L, 80L)",663.733858939,13,2,0.687131718194,10
1073,47,282,208,"(238L, 168L, 88L, 81L)",655.841395548,13,2,0.670000262116,11
1074,48,277,212,"(236L, 173L, 83L, 79L)",646.32926045,13,2,0.64935313123,12
1075,49,272,212,"(230L, 174L, 85L, 77L)",641.067155882,13,2,0.637931157022,13
1076,50,273,213,"(230L, 175L, 86L, 76L)",631.461691323,13,2,0.61708144432,14
1077,51,275,217,"(231L, 182L, 89L, 71L)",624.396910534,13,2,0.601746563968,15
1078,52,275,219,"(233L, 183L, 85L, 72L)",620.065856354,13,2,0.592345536584,16
1079,53,270,221,"(229L, 185L, 82L, 72L)",618.825573473,13,2,0.58965336677,17
1080,54,272,219,"(231L, 184L, 82L, 71L)",610.850790068,13,2,0.572343226086,18
1081,55,273,217,"(233L, 179L, 80L, 76L)",593.963707813,13,2,0.535687964781,19
1082,56,270,215,"(230L, 178L, 81L, 75L)",578.810214095,13,2,0.502795647235,20
1083,57,271,217,"(229L, 180L, 84L, 74L)",569.702888889,13,2,0.48302720055,21
1084,58,271,218,"(229L, 181L, 84L, 75L)",554.155700326,13,2,0.449280325231,22
1085,59,272,218,"(230L, 181L, 85L, 75L)",534.772727273,13,2,0.407207459627,23
1086,60,274,219,"(231L, 181L, 86L, 77L)",514.078808367,13,2,0.362289042491,24
1087,61,271,221,"(230L, 181L, 83L, 80L)",501.971002311,13,2,0.336007723545,25
1088,62,271,221,"(230L, 182L, 83L, 79L)",487.720559742,13,2,0.305075577409,26
1089,63,267,221,"(227L, 184L, 80L, 75L)",476.148572664,13,2,0.279957312231,27
1090,64,270,219,"(230L, 180L, 80L, 78L)",466.055261999,13,2,0.258048676133,28
1091,65,272,220,"(231L, 180L, 83L, 81L)",455.597981497,13,2,0.235350003647,29
1092,66,274,222,"(233L, 182L, 82L, 81L)",447.052717949,13,2,0.21680157334,30
1093,67,275,222,"(235L, 183L, 81L, 79L)",437.680931403,13,2,0.196459084357,31
1094,68,279,222,"(238L, 183L, 83L, 78L)",428.914872003,13,2,0.177431392475,32
1095,69,279,224,"(238L, 185L, 82L, 78L)",420.98796164,13,2,0.160225165472,33
1096,70,277,221,"(237L, 183L, 80L, 77L)",416.619530755,13,2,0.150743007855,34
1097,71,280,223,"(240L, 184L, 81L, 79L)",411.271929825,13,2,0.139135454431,35
1098,72,279,218,"(241L, 179L, 77L, 78L)",417.579610792,13,2,0.152826966712,36
1099,73,276,215,"(237L, 176L, 79L, 78L)",411.42505087,13,2,0.139467820429,37
1100,74,278,217,"(239L, 176L, 79L, 82L)",406.147772852,13,2,0.128012910586,38
1101,75,278,217,"(239L, 176L, 79L, 83L)",408.7303952,13,2,0.133618775209,39
1102,76,277,218,"(238L, 179L, 78L, 79L)",406.455517536,13,2,0.128680904124,40
1103,77,275,220,"(237L, 180L, 77L, 80L)",404.295905445,13,2,0.123993229585,41
1104,78,274,220,"(236L, 180L, 76L, 80L)",401.911558855,13,2,0.118817744205,42
1105,79,272,220,"(234L, 181L, 76L, 78L)",402.451992162,13,2,0.11999081388,43
1106,80,268,224,"(230L, 187L, 77L, 74L)",400.222490665,13,2,0.115151436734,44
1107,81,268,222,"(232L, 185L, 73L, 75L)",405.674497402,13,2,0.126985614395,45
1108,82,271,223,"(233L, 186L, 76L, 75L)",401.93088364,13,2,0.118859690767,46
1109,83,268,226,"(231L, 188L, 75L, 77L)",403.039660057,13,2,0.1212664114,47
1110,84,266,228,"(228L, 190L, 76L, 76L)",399.274133798,13,2,0.1130929243,48
1111,85,266,231,"(227L, 195L, 79L, 73L)",393.495470233,13,2,0.100549702222,49
1112,86,265,235,"(226L, 200L, 78L, 71L)",406.940291807,13,2,0.129733159765,50
1113,87,266,236,"(227L, 200L, 78L, 72L)",378.898030127,13,2,0.0688643599351,51
1114,88,268,239,"(228L, 205L, 80L, 68L)",395.827830189,13,2,0.105612344918,52
1115,89,271,237,"(231L, 203L, 80L, 69L)",402.328117702,13,2,0.119721930799,53
1116,90,271,235,"(232L, 200L, 79L, 71L)",404.611504008,13,2,0.124678270825,54
1117,91,270,235,"(230L, 202L, 80L, 66L)",408.641325071,13,2,0.133425438742,55
1118,92,271,236,"(230L, 203L, 82L, 66L)",409.583923772,13,2,0.135471452444,56
1119,93,270,236,"(230L, 204L, 81L, 64L)",410.680529301,13,2,0.137851754831,57
1120,94,271,235,"(231L, 204L, 80L, 63L)",405.289378238,13,2,0.126149671076,58
1121,95,270,236,"(231L, 204L, 78L, 65L)",404.70381451,13,2,0.124878640879,59
1122,96,271,236,"(234L, 204L, 75L, 64L)",407.453689567,13,2,0.130847545825,60
1123,97,269,236,"(233L, 205L, 73L, 62L)",404.593865379,13,2,0.12463998425,61
1124,98,268,239,"(232L, 209L, 73L, 60L)",402.802420575,13,2,0.120751457125,62
1125,99,268,239,"(232L, 209L, 73L, 61L)",406.634372107,13,2,0.129069127556,63
1126,100,271,240,"(232L, 209L, 78L, 63L)",397.81092437,13,2,0.109916868003,64
1127,101,274,238,"(234L, 206L, 81L, 65L)",396.07688588,13,2,0.10615294757,65
1128,102,278,237,"(238L, 203L, 81L, 68L)",396.563465413,13,2,0.10720912173,66
1129,103,282,235,"(241L, 201L, 82L, 68L)",393.249944159,13,2,0.100016760991,67
1130,104,282,234,"(242L, 202L, 81L, 64L)",394.103203717,13,2,0.101868854301,68
1131,105,284,235,"(243L, 203L, 82L, 64L)",392.990853659,13,2,0.0994543766873,69
1132,106,284,236,"(244L, 204L, 81L, 65L)",394.028866463,13,2,0.101707497151,70
1133,107,288,237,"(248L, 204L, 81L, 66L)",393.978669725,13,2,0.101598539633,71
1134,108,292,231,"(253L, 201L, 78L, 61L)",397.750254065,13,2,0.109785176462,72
1135,109,293,229,"(256L, 198L, 75L, 62L)",399.491813804,13,2,0.113565422591,73
1136,110,294,229,"(256L, 199L, 76L, 61L)",400.656875403,13,2,0.116094316376,74
1137,111,296,227,"(260L, 196L, 73L, 62L)",398.298051948,13,2,0.110974231756,75
1138,112,297,228,"(261L, 199L, 72L, 58L)",398.46619469,13,2,0.111339203991,76
1139,113,296,229,"(259L, 200L, 74L, 58L)",394.42935852,13,2,0.102576809018,77
1140,114,292,228,"(253L, 200L, 79L, 57L)",392.576908612,13,2,0.098555863634,78
1141,115,289,226,"(247L, 196L, 84L, 61L)",395.415311653,13,2,0.104716928262,79
1142,116,285,225,"(242L, 194L, 87L, 63L)",392.149882353,13,2,0.0976289563754,80
1143,117,282,223,"(239L, 191L, 87L, 65L)",390.179661017,13,2,0.0933523752104,81
1144,118,280,222,"(238L, 190L, 85L, 64L)",389.706358122,13,2,0.092325019446,82
1145,119,281,221,"(239L, 190L, 85L, 63L)",390.503266501,13,2,0.094054796352,83
1146,120,286,222,"(244L, 189L, 85L, 67L)",386.266695483,13,2,0.0848588550177,84
1147,121,290,221,"(247L, 187L, 86L, 68L)",388.870235735,13,2,0.0905101242428,85
1148,122,292,216,"(249L, 182L, 86L, 68L)",384.494449189,13,2,0.0810120003607,86
1149,123,295,214,"(252L, 181L, 87L, 66L)",383.656467014,13,2,0.0791930682844,87
1150,124,295,211,"(252L, 178L, 87L, 67L)",381.985494696,13,2,0.075566039883,88
1151,125,296,211,"(252L, 178L, 88L, 67L)",383.109043704,13,2,0.078004826043,89
1152,126,294,215,"(250L, 181L, 88L, 68L)",384.865141612,13,2,0.0818166288596,90
1153,127,290,219,"(245L, 185L, 90L, 69L)",383.921674984,13,2,0.0797687312253,91
1154,128,292,217,"(248L, 183L, 88L, 69L)",385.252845884,13,2,0.0826581834392,92
1155,129,291,219,"(246L, 186L, 90L, 66L)",385.017399063,13,2,0.0821471203303,93
1156,130,291,216,"(245L, 183L, 92L, 67L)",382.915828596,13,2,0.0775854314933,94
1157,131,294,212,"(248L, 178L, 92L, 68L)",380.793730408,13,2,0.0729791849875,95
1158,132,288,209,"(242L, 176L, 93L, 66L)",379.754556752,13,2,0.0707235447708,96
1159,133,288,207,"(243L, 172L, 90L, 70L)",379.67223382,13,2,0.0705448538323,97
1160,134,286,204,"(242L, 168L, 88L, 72L)",377.43217465,13,2,0.0656825600988,98
1161,135,281,201,"(238L, 165L, 87L, 72L)",376.991749524,13,2,0.0647265691322,99
1162,136,278,199,"(235L, 165L, 86L, 68L)",382.970305872,13,2,0.0777036803854,100
1163,137,277,198,"(235L, 165L, 85L, 67L)",383.465362486,13,2,0.0787782549782,101
1164,138,279,197,"(237L, 163L, 84L, 68L)",386.994187398,13,2,0.086437955886,102
1165,139,282,199,"(241L, 165L, 83L, 68L)",347.172213172,13,2,0.0,103
1166,140,284,197,"(242L, 163L, 84L, 69L)",360.274580067,13,2,0.0284401221611,104
1167,141,291,195,"(250L, 161L, 83L, 69L)",374.39576054,13,2,0.0590916907615,105
1168,142,293,193,"(252L, 159L, 83L, 69L)",379.363082689,13,2,0.0698738074473,106
1169,143,297,191,"(256L, 155L, 83L, 72L)",382.028444859,13,2,0.0756592679155,107
1170,144,297,194,"(257L, 159L, 80L, 70L)",387.118083004,13,2,0.0867068848657,108
1171,145,297,195,"(257L, 160L, 81L, 71L)",386.509346929,13,2,0.0853855565532,109
1172,146,299,195,"(260L, 161L, 79L, 68L)",389.469199179,13,2,0.0918102399891,110
1173,147,300,194,"(262L, 160L, 77L, 68L)",396.5,13,2,0.107071363101,111
1174,148,302,193,"(264L, 160L, 76L, 66L)",392.388479001,13,2,0.0981468565285,112
1175,149,303,194,"(264L, 160L, 78L, 68L)",392.298364354,13,2,0.0979512528191,113
1176,150,305,193,"(265L, 158L, 80L, 70L)",385.943766578,13,2,0.0841579024666,114
1177,151,306,192,"(268L, 157L, 76L, 71L)",390.999204244,13,2,0.0951312835314,115
1178,152,307,193,"(270L, 158L, 75L, 70L)",387.044185416,13,2,0.0865464820589,116
1179,153,311,192,"(274L, 156L, 74L, 73L)",394.244612371,13,2,0.102175797268,117
1180,154,315,191,"(278L, 155L, 74L, 73L)",394.9024733,13,2,0.103603756456,118
1181,155,317,188,"(281L, 151L, 72L, 75L)",385.346440873,13,2,0.0828613416104,119
1182,156,318,187,"(283L, 150L, 70L, 75L)",394.808235294,13,2,0.103399202545,120
1183,157,320,187,"(287L, 148L, 66L, 78L)",395.49167397,13,2,0.104882681034,121
1184,158,320,186,"(288L, 147L, 65L, 79L)",394.1312663,13,2,0.101929767209,122
1185,159,321,186,"(290L, 146L, 63L, 81L)",397.78710427,13,2,0.109865163867,123
1186,160,321,188,"(289L, 147L, 64L, 82L)",395.576912455,13,2,0.1050677005,124
1187,161,321,187,"(289L, 146L, 64L, 82L)",393.681532148,13,2,0.100953569983,125
1188,162,319,187,"(287L, 147L, 64L, 80L)",397.155942681,13,2,0.10849515852,126
1189,163,317,186,"(285L, 146L, 65L, 81L)",399.611919418,13,2,0.113826124978,127
1190,164,317,186,"(285L, 145L, 64L, 82L)",398.875696767,13,2,0.112228073092,128
1191,165,316,185,"(284L, 145L, 64L, 81L)",401.837599545,13,2,0.118657207424,129
1192,166,315,184,"(283L, 144L, 64L, 80L)",400.235479256,13,2,0.115179629892,130
1193,167,314,184,"(283L, 144L, 62L, 81L)",403.704739476,13,2,0.122710039111,131
1194,168,310,185,"(281L, 145L, 59L, 81L)",403.047765794,13,2,0.121284005789,132
1195,169,308,186,"(281L, 150L, 55L, 73L)",421.794007491,13,2,0.161974776258,133
1196,170,308,186,"(283L, 155L, 50L, 63L)",446.155949367,13,2,0.21485503893,134
1197,171,310,173,"(287L, 147L, 46L, 52L)",478.105113636,13,2,0.284204198668,135
1198,0,168,276,"(121, 225, 95, 103)",923.545073023,13,3,0.356423029686,-53
1199,1,176,276,"(133L, 226L, 86L, 101L)",1086.65966889,13,3,0.455366689512,-52
1200,2,178,278,"(134L, 227L, 89L, 102L)",1188.53589004,13,3,0.517163772213,-51
1201,3,178,279,"(136L, 226L, 84L, 106L)",1266.41472476,13,3,0.56440428364,-50
1202,4,176,277,"(134L, 225L, 84L, 104L)",1309.05412585,13,3,0.59026891197,-49
1203,5,174,276,"(135L, 224L, 79L, 104L)",1357.41771941,13,3,0.619605777407,-48
1204,6,176,278,"(139L, 226L, 74L, 104L)",1428.10511709,13,3,0.662484036046,-47
1205,7,174,280,"(141L, 228L, 67L, 105L)",1514.66109531,13,3,0.714988014734,-46
1206,8,173,281,"(142L, 228L, 62L, 106L)",1597.76411026,13,3,0.765397460917,-45
1207,9,172,287,"(141L, 233L, 63L, 108L)",1622.35894581,13,3,0.780316438763,-44
1208,10,171,287,"(139L, 232L, 65L, 110L)",1652.83937917,13,3,0.798805560565,-43
1209,11,173,287,"(140L, 231L, 66L, 113L)",1677.70657613,13,3,0.813889750076,-42
1210,12,174,290,"(138L, 233L, 72L, 115L)",1727.77404962,13,3,0.844260171799,-41
1211,13,174,286,"(140L, 229L, 68L, 115L)",1746.0967801,13,3,0.85537455431,-40
1212,14,171,282,"(137L, 225L, 68L, 115L)",1850.74553409,13,3,0.918853427316,-39
1213,15,170,281,"(137L, 222L, 67L, 118L)",1865.70059556,13,3,0.927925015958,-38
1214,16,169,280,"(136L, 221L, 66L, 118L)",1893.75632514,13,3,0.944943337028,-37
